"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Argentina","ARG","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255887224","271336431","247037164","285394512","400463473","460222625","544457420","599028286","797074012","800150443","600022456","710281801","761458020","840303735","1043916907","1139881387","1948517138","1546820304","1648289776","2110890838","","",
"Argentina","ARG","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.95319101738916","6.47917455111123","4.75737050523623","4.02028497993517","5.59195717999793","5.07483159624345","5.90945120886604","8.10406311778607","9.35185630557545","9.26734447550764","7.66904536724454","8.89749476292353","7.71902367797146","6.82663003884753","7.05418221980282","6.59445029079414","9.01736918631716","8.68693306584071","7.50483414393967","7.98304673309887","","",
"Armenia","ARM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18692","0.22601","0.214","0.18463","0.27987","0.25255","0.23971","0.21201","0.25761","0.24057","0.21107","0.22438","0.29093","0.23853","0.26736","","",
"Armenia","ARM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","21","165","178","166","197.9","172.3","165.9","163.9","175.4","156.7","172.8","184.1","191.2","179.9","179.5","174.8","190.7","164.2","","","","",
"Armenia","ARM","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","79","98","154","121","8","16","8","15","7","6","6","2","1","5","4","11","6","19","","",
"Armenia","ARM","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184","154","187","162","62","75","109","119","140","200","151","","206","192","135","226","116","136","121","","",
"Armenia","ARM","Trademark applications, aggregate direct","IP.TMK.AGGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Trademark applications, Madrid","IP.TMK.MDRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6740","1538","2256","2301","2511","2037","2096","2284","1852","1959","2157","2684","2807","3224","3292","2691","2661","2903","","",
"Armenia","ARM","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1710","2129","534","507","450","412","412","232","234","256","364","503","594","504","592","693","612","","",
"Armenia","ARM","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","44","66","582","789","510","510","388","693","1598","1088","937","883","939","1115","1266","1105","","",
"Armenia","ARM","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6740","3254","4429","2901","3600","3276","3018","3206","2472","2886","4011","4136","4247","4701","4735","4398","4620","4620","","",
"Armenia","ARM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6386519","","3142316","3966685","6167674","3442977","4703718","4226900","3457721","5101971","3992200","6476229","3937441","3759946","5737622","","",
"Armenia","ARM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5016075905402","","2.28304231745568","4.72662731922515","10.398726594463","1.62244817132918","1.40902707955636","1.24611704633639","0.619179418428506","1.08039524420016","0.875873520221703","1.40588202628169","2.18189877411748","1.84865937230269","2.59836231615234","","",
"American Samoa","ASM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Trademark applications, aggregate direct","IP.TMK.AGGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Trademark applications, Madrid","IP.TMK.MDRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.77034","394.90572","145.46395","95.29558","","","","","","","","",
"American Samoa","ASM","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","578800","769324.444444444","806277.777777777","1886308.88888888","1190460.37037037","1200365.55555555","1094687.03703704","1133584.07407407","",
"Antigua and Barbuda","ATG","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0.5","0.3","0.8","0.5","0","","","","",
